Using GPU for training.
Epoch 340, Score -19.0000, Loss 0.1293, Time 1.4286
Epoch 341, Score 0.0000, Loss 0.1029, Time 1.4453
Epoch 342, Score -2.0000, Loss 0.1134, Time 1.4374
Epoch 343, Score -2.0000, Loss 0.1328, Time 1.4282
Epoch 344, Score -4.0000, Loss 0.1180, Time 1.4514
Epoch 345, Score -6.0000, Loss 0.0904, Time 1.4446
Epoch 346, Score -8.0000, Loss 0.1115, Time 1.4404
Epoch 347, Score -10.0000, Loss 0.0908, Time 1.4403
Epoch 348, Score -12.0000, Loss 0.0744, Time 1.4468
Epoch 349, Score -13.0000, Loss 0.0847, Time 1.4491
Epoch 350, Score -16.0000, Loss 0.1174, Time 1.4494
Epoch 351, Score -18.0000, Loss 0.0830, Time 1.4519
Epoch 352, Score -20.0000, Loss 0.0901, Time 1.4530
Epoch 353, Score 0.0000, Loss 0.0848, Time 1.4751
Epoch 354, Score -2.0000, Loss 0.0722, Time 1.4587
Epoch 355, Score -5.0000, Loss 0.0850, Time 1.4599
Epoch 356, Score -7.0000, Loss 0.0629, Time 1.4583
Epoch 357, Score -9.0000, Loss 0.0829, Time 1.4695
Epoch 358, Score -10.0000, Loss 0.0749, Time 1.4760
Epoch 359, Score -12.0000, Loss 0.0884, Time 1.4750
Epoch 360, Score -14.0000, Loss 0.0837, Time 1.4751
Epoch 361, Score -15.0000, Loss 0.0920, Time 1.4818
Epoch 362, Score -17.0000, Loss 0.0856, Time 1.4784
Epoch 363, Score -19.0000, Loss 0.0974, Time 1.4828
Epoch 364, Score 0.0000, Loss 0.0853, Time 1.5012
Epoch 365, Score -1.0000, Loss 0.0948, Time 1.4874
Epoch 366, Score -3.0000, Loss 0.0746, Time 1.4938
Epoch 367, Score -5.0000, Loss 0.0847, Time 1.4964
Epoch 368, Score -7.0000, Loss 0.0803, Time 1.4963
Epoch 369, Score -9.0000, Loss 0.0792, Time 1.5018
Epoch 370, Score -9.0000, Loss 0.0695, Time 1.5048
Epoch 371, Score -9.0000, Loss 0.0658, Time 1.5047
Epoch 372, Score -11.0000, Loss 0.1464, Time 1.5053
Epoch 373, Score -13.0000, Loss 0.1188, Time 1.5082
Epoch 374, Score -15.0000, Loss 0.0775, Time 1.5097
Epoch 375, Score -17.0000, Loss 0.0605, Time 1.5087
Epoch 376, Score -19.0000, Loss 0.0939, Time 1.5105
Epoch 377, Score -1.0000, Loss 0.0727, Time 1.5297
Epoch 378, Score -1.0000, Loss 0.0846, Time 1.5158
Epoch 379, Score -3.0000, Loss 0.0849, Time 1.5105
Epoch 380, Score -5.0000, Loss 0.0851, Time 1.5182
Epoch 381, Score -8.0000, Loss 0.0981, Time 1.5218
Epoch 382, Score -9.0000, Loss 0.0790, Time 1.5242
Epoch 383, Score -9.0000, Loss 0.0952, Time 1.5290
Epoch 384, Score -8.0000, Loss 0.0818, Time 1.5318
Epoch 385, Score -9.0000, Loss 0.0699, Time 1.5289
Epoch 386, Score -11.0000, Loss 0.0873, Time 1.5358
Epoch 387, Score -13.0000, Loss 0.0736, Time 1.5400
Epoch 388, Score -16.0000, Loss 0.0640, Time 1.5357
Epoch 389, Score -17.0000, Loss 0.0972, Time 1.5356
Epoch 390, Score -19.0000, Loss 0.0814, Time 1.5400
Epoch 391, Score 0.0000, Loss 0.1264, Time 1.5602
Epoch 392, Score -3.0000, Loss 0.0783, Time 1.5472
Epoch 393, Score -5.0000, Loss 0.1213, Time 1.5497
Epoch 394, Score -7.0000, Loss 0.0870, Time 1.5507
Epoch 395, Score -9.0000, Loss 0.1345, Time 1.5638
Epoch 396, Score -11.0000, Loss 0.0934, Time 1.5708
Epoch 397, Score -13.0000, Loss 0.0870, Time 1.5588
Epoch 398, Score -16.0000, Loss 0.0751, Time 1.5629
Epoch 399, Score -18.0000, Loss 0.0723, Time 1.5596
