Using GPU for training.
Epoch 99, Score 8.0000, Loss 0.1724, Time 7.2658
Epoch 100, Score 9.0000, Loss 0.3065, Time 7.3254
Epoch 101, Score 8.0000, Loss 0.2621, Time 7.3785
Epoch 102, Score 5.0000, Loss 0.2504, Time 7.3931
Epoch 103, Score 2.0000, Loss 0.2572, Time 7.4609
Epoch 104, Score 0.0000, Loss 0.2529, Time 7.5016
Epoch 105, Score 7.0000, Loss 0.2508, Time 7.5713
Epoch 106, Score 5.0000, Loss 0.2498, Time 7.6338
Epoch 107, Score 7.0000, Loss 0.2481, Time 7.6957
Epoch 108, Score 11.0000, Loss 0.2450, Time 7.7669
Epoch 109, Score 10.0000, Loss 0.2421, Time 7.8008
Epoch 110, Score 6.0000, Loss 0.2336, Time 7.8012
Epoch 111, Score 25.0000, Loss 0.2371, Time 7.8679
Epoch 112, Score 6.0000, Loss 0.2334, Time 7.9069
Epoch 113, Score 25.0000, Loss 0.2334, Time 7.9416
Epoch 114, Score 33.0000, Loss 0.2261, Time 7.9987
Epoch 115, Score 0.0000, Loss 0.2200, Time 8.0935
Epoch 116, Score 6.0000, Loss 0.2224, Time 8.1727
Epoch 117, Score 8.0000, Loss 0.2148, Time 8.1583
Epoch 118, Score 14.0000, Loss 0.2104, Time 8.2152
Epoch 119, Score 12.0000, Loss 0.2140, Time 8.2630
Epoch 120, Score 10.0000, Loss 0.2037, Time 8.3462
Epoch 121, Score 5.0000, Loss 0.2063, Time 8.4901
Epoch 122, Score 13.0000, Loss 0.1931, Time 8.4108
Epoch 123, Score 21.0000, Loss 0.1927, Time 8.4225
Epoch 124, Score 13.0000, Loss 0.1912, Time 8.5180
Epoch 125, Score 5.0000, Loss 0.2794, Time 8.7114
Epoch 126, Score 6.0000, Loss 0.2709, Time 8.7153
Epoch 127, Score 2.0000, Loss 0.2556, Time 8.7689
Epoch 128, Score 7.0000, Loss 0.2562, Time 8.8608
Epoch 129, Score 4.0000, Loss 0.2626, Time 8.9250
Epoch 130, Score 33.0000, Loss 0.2748, Time 8.9400
Epoch 131, Score 5.0000, Loss 0.2413, Time 8.9018
Epoch 132, Score 0.0000, Loss 0.2524, Time 9.0917
Epoch 133, Score 4.0000, Loss 0.2633, Time 9.0654
Epoch 134, Score 3.0000, Loss 0.2586, Time 9.1729
Epoch 135, Score 16.0000, Loss 0.2517, Time 9.2701
Epoch 136, Score 7.0000, Loss 0.2590, Time 9.2292
Epoch 137, Score 2.0000, Loss 0.2574, Time 9.3720
Epoch 138, Score 15.0000, Loss 0.2629, Time 9.4406
Epoch 139, Score 29.0000, Loss 0.2582, Time 9.3535
Epoch 140, Score 17.0000, Loss 0.2573, Time 9.4785
Epoch 141, Score 8.0000, Loss 0.2408, Time 9.4856
Epoch 142, Score 28.0000, Loss 0.2624, Time 9.5359
Epoch 143, Score 10.0000, Loss 0.2524, Time 9.7209
Epoch 144, Score 1.0000, Loss 0.2470, Time 9.6485
Epoch 145, Score 13.0000, Loss 0.2527, Time 9.8113
Epoch 146, Score 10.0000, Loss 0.2401, Time 9.8065
Epoch 147, Score 28.0000, Loss 0.2623, Time 9.7837
Epoch 148, Score 9.0000, Loss 0.2457, Time 9.8858
Epoch 149, Score 2.0000, Loss 0.2475, Time 9.9147
Epoch 150, Score 7.0000, Loss 0.3367, Time 10.0888
Epoch 151, Score 2.0000, Loss 0.3028, Time 10.1167
Epoch 152, Score 7.0000, Loss 0.3273, Time 10.2283
Epoch 153, Score 4.0000, Loss 0.3257, Time 10.2018
Epoch 154, Score 24.0000, Loss 0.3011, Time 10.3631
Epoch 155, Score 20.0000, Loss 0.3024, Time 10.2065
Epoch 156, Score 0.0000, Loss 0.3171, Time 10.3814
Epoch 157, Score 33.0000, Loss 0.3025, Time 10.3149
Epoch 158, Score 14.0000, Loss 0.3280, Time 10.4875
Epoch 159, Score 9.0000, Loss 0.3248, Time 10.4499
Epoch 160, Score 31.0000, Loss 0.3008, Time 10.6288
