Using GPU for training.
Epoch 99, Score 76.0000, Loss 1.3927, Time 0.8595
Epoch 100, Score 176.0000, Loss 1.4171, Time 0.8519
Epoch 101, Score 91.0000, Loss 1.4130, Time 0.8625
Epoch 102, Score 191.0000, Loss 1.4352, Time 0.8528
Epoch 103, Score 95.0000, Loss 1.4010, Time 0.8733
Epoch 104, Score 195.0000, Loss 1.3987, Time 0.8676
Epoch 105, Score 99.0000, Loss 1.4157, Time 0.8762
Epoch 106, Score 3.0000, Loss 1.3944, Time 0.8730
Epoch 107, Score 71.0000, Loss 1.3844, Time 0.8784
Epoch 108, Score 171.0000, Loss 1.4364, Time 0.8785
Epoch 109, Score 75.0000, Loss 1.4298, Time 0.8894
Epoch 110, Score 175.0000, Loss 1.3920, Time 0.8801
Epoch 111, Score 79.0000, Loss 1.4515, Time 0.8888
Epoch 112, Score 71.0000, Loss 1.4040, Time 0.8919
Epoch 113, Score 171.0000, Loss 1.4082, Time 0.8884
Epoch 114, Score 76.0000, Loss 1.4383, Time 0.9001
Epoch 115, Score 176.0000, Loss 1.3969, Time 0.8972
Epoch 116, Score 80.0000, Loss 1.4191, Time 0.8991
Epoch 117, Score 8.0000, Loss 1.4242, Time 0.9054
Epoch 118, Score 4.0000, Loss 1.3519, Time 0.9072
Epoch 119, Score 104.0000, Loss 1.4503, Time 0.9022
Epoch 120, Score 8.0000, Loss 1.3733, Time 0.9113
Epoch 121, Score 108.0000, Loss 1.2914, Time 0.9009
Epoch 122, Score 12.0000, Loss 1.3417, Time 0.9172
Epoch 123, Score 112.0000, Loss 1.3202, Time 0.9088
Epoch 124, Score 16.0000, Loss 1.3449, Time 0.9282
Epoch 125, Score 116.0000, Loss 1.3577, Time 0.9192
Epoch 126, Score 20.0000, Loss 1.2982, Time 0.9367
Epoch 127, Score 120.0000, Loss 1.3024, Time 0.9233
Epoch 128, Score 40.0000, Loss 1.3020, Time 0.9590
Epoch 129, Score 140.0000, Loss 1.3377, Time 0.9345
Epoch 130, Score 19.0000, Loss 1.3764, Time 0.9519
Epoch 131, Score 95.0000, Loss 1.4330, Time 0.9431
Epoch 132, Score 195.0000, Loss 1.4009, Time 0.9307
Epoch 133, Score 99.0000, Loss 1.3635, Time 0.9435
Epoch 134, Score 22.0000, Loss 1.3694, Time 0.9477
Epoch 135, Score 122.0000, Loss 1.3624, Time 0.9429
Epoch 136, Score 26.0000, Loss 1.3425, Time 0.9548
Epoch 137, Score 126.0000, Loss 1.3453, Time 0.9459
Epoch 138, Score 30.0000, Loss 1.4230, Time 0.9575
Epoch 139, Score 130.0000, Loss 1.4351, Time 0.9480
Epoch 140, Score 34.0000, Loss 1.4052, Time 0.9659
Epoch 141, Score 10.0000, Loss 1.3418, Time 0.9782
Epoch 142, Score 110.0000, Loss 1.3425, Time 0.9557
Epoch 143, Score 29.0000, Loss 1.3146, Time 0.9755
Epoch 144, Score 129.0000, Loss 1.3966, Time 0.9625
Epoch 145, Score 33.0000, Loss 1.4086, Time 0.9857
Epoch 146, Score 133.0000, Loss 1.3768, Time 0.9737
Epoch 147, Score 37.0000, Loss 1.3236, Time 0.9918
Epoch 148, Score 137.0000, Loss 1.3083, Time 0.9718
Epoch 149, Score 87.0000, Loss 1.3857, Time 0.9856
Epoch 150, Score 14.0000, Loss 1.3318, Time 0.9873
Epoch 151, Score 114.0000, Loss 1.3197, Time 0.9845
Epoch 152, Score 18.0000, Loss 1.3217, Time 0.9966
Epoch 153, Score 118.0000, Loss 1.3107, Time 0.9863
Epoch 154, Score 59.0000, Loss 1.2651, Time 1.0033
Epoch 155, Score 159.0000, Loss 1.2723, Time 0.9941
Epoch 156, Score 63.0000, Loss 1.2930, Time 1.0067
Epoch 157, Score 163.0000, Loss 1.3085, Time 0.9961
Epoch 158, Score 67.0000, Loss 1.3176, Time 1.0274
Epoch 159, Score 167.0000, Loss 1.3603, Time 1.0155
Epoch 160, Score 71.0000, Loss 1.2603, Time 1.0201
Epoch 161, Score 171.0000, Loss 1.3463, Time 1.0133
Epoch 162, Score 75.0000, Loss 1.2983, Time 1.0301
Epoch 163, Score 175.0000, Loss 1.3421, Time 1.0193
Epoch 164, Score 79.0000, Loss 1.2820, Time 1.0307
Epoch 165, Score 179.0000, Loss 1.2979, Time 1.0323
Epoch 166, Score 83.0000, Loss 1.2083, Time 1.0401
Epoch 167, Score 66.0000, Loss 1.2732, Time 1.0359
Epoch 168, Score 166.0000, Loss 1.2849, Time 1.0286
Epoch 169, Score 70.0000, Loss 1.2523, Time 1.0445
Epoch 170, Score 170.0000, Loss 1.2941, Time 1.0317
Epoch 171, Score 85.0000, Loss 1.3018, Time 1.0486
Epoch 172, Score 185.0000, Loss 1.2740, Time 1.0439
Epoch 173, Score 89.0000, Loss 1.2890, Time 1.0516
Epoch 174, Score 0.0000, Loss 1.2825, Time 1.0613
Epoch 175, Score 100.0000, Loss 1.3077, Time 1.0440
Epoch 176, Score 4.0000, Loss 1.2886, Time 1.0673
Epoch 177, Score 104.0000, Loss 1.3093, Time 1.0513
Epoch 178, Score 8.0000, Loss 1.2628, Time 1.0718
Epoch 179, Score 108.0000, Loss 1.2601, Time 1.0520
Epoch 180, Score 33.0000, Loss 1.2791, Time 1.0743
Epoch 181, Score 133.0000, Loss 1.2744, Time 1.0607
Epoch 182, Score 69.0000, Loss 1.2346, Time 1.0737
Epoch 183, Score 169.0000, Loss 1.2307, Time 1.0721
Epoch 184, Score 73.0000, Loss 1.2442, Time 1.0891
Epoch 185, Score 173.0000, Loss 1.2538, Time 1.0769
Epoch 186, Score 77.0000, Loss 1.2975, Time 1.1108
Epoch 187, Score 177.0000, Loss 1.3096, Time 1.0775
Epoch 188, Score 81.0000, Loss 1.2399, Time 1.0878
Epoch 189, Score 181.0000, Loss 1.2401, Time 1.0807
Epoch 190, Score 97.0000, Loss 1.1910, Time 1.1096
Epoch 191, Score 1.0000, Loss 1.1938, Time 1.0993
Epoch 192, Score 101.0000, Loss 1.1493, Time 1.0878
Epoch 193, Score 19.0000, Loss 1.2790, Time 1.1085
Epoch 194, Score 119.0000, Loss 1.2319, Time 1.1188
Epoch 195, Score 23.0000, Loss 1.1456, Time 1.1464
Epoch 196, Score 123.0000, Loss 1.2620, Time 1.1087
Epoch 197, Score 27.0000, Loss 1.2079, Time 1.1160
Epoch 198, Score 127.0000, Loss 1.1423, Time 1.1086
Epoch 199, Score 31.0000, Loss 1.1942, Time 1.1219
