Using GPU for training.
Epoch 136, Score -17.0000, Loss 0.0460, Time 1.1030
Epoch 137, Score 0.0000, Loss 0.0416, Time 1.1272
Epoch 138, Score -1.0000, Loss 0.0466, Time 1.1047
Epoch 139, Score -4.0000, Loss 0.0393, Time 1.1023
Epoch 140, Score -6.0000, Loss 0.0370, Time 1.1169
Epoch 141, Score -7.0000, Loss 0.0413, Time 1.1229
Epoch 142, Score -9.0000, Loss 0.0399, Time 1.1315
Epoch 143, Score -9.0000, Loss 0.0335, Time 1.1218
Epoch 144, Score -12.0000, Loss 0.0531, Time 1.1195
Epoch 145, Score -13.0000, Loss 0.0436, Time 1.1229
Epoch 146, Score -15.0000, Loss 0.0441, Time 1.1202
Epoch 147, Score -17.0000, Loss 0.0414, Time 1.1262
Epoch 148, Score -19.0000, Loss 0.0521, Time 1.1299
Epoch 149, Score 0.0000, Loss 0.0398, Time 1.1487
Epoch 150, Score -1.0000, Loss 0.0493, Time 1.1354
Epoch 151, Score -3.0000, Loss 0.0459, Time 1.1548
Epoch 152, Score -6.0000, Loss 0.0562, Time 1.1355
Epoch 153, Score -8.0000, Loss 0.0570, Time 1.1391
Epoch 154, Score -10.0000, Loss 0.0507, Time 1.1489
Epoch 155, Score -12.0000, Loss 0.0473, Time 1.1483
Epoch 156, Score -14.0000, Loss 0.0485, Time 1.1516
Epoch 157, Score -16.0000, Loss 0.0520, Time 1.1556
Epoch 158, Score -18.0000, Loss 0.0558, Time 1.1500
Epoch 159, Score 0.0000, Loss 0.0467, Time 1.1777
Epoch 160, Score -1.0000, Loss 0.0417, Time 1.1806
Epoch 161, Score 0.0000, Loss 0.0404, Time 1.1609
Epoch 162, Score -2.0000, Loss 0.0405, Time 1.1671
Epoch 163, Score -4.0000, Loss 0.0376, Time 1.1648
Epoch 164, Score -6.0000, Loss 0.0408, Time 1.1720
Epoch 165, Score -8.0000, Loss 0.0385, Time 1.1638
Epoch 166, Score -10.0000, Loss 0.0356, Time 1.1780
Epoch 167, Score -10.0000, Loss 0.0348, Time 1.1748
Epoch 168, Score -11.0000, Loss 0.0376, Time 1.1790
Epoch 169, Score -13.0000, Loss 0.0368, Time 1.1892
Epoch 170, Score -15.0000, Loss 0.0543, Time 1.1920
Epoch 171, Score -16.0000, Loss 0.0456, Time 1.1891
Epoch 172, Score -18.0000, Loss 0.0562, Time 1.1891
Epoch 173, Score 0.0000, Loss 0.0575, Time 1.2210
Epoch 174, Score -2.0000, Loss 0.0532, Time 1.1956
Epoch 175, Score -4.0000, Loss 0.0613, Time 1.2004
Epoch 176, Score -3.0000, Loss 0.0681, Time 1.1968
Epoch 177, Score -5.0000, Loss 0.0576, Time 1.2144
Epoch 178, Score -7.0000, Loss 0.0582, Time 1.2049
Epoch 179, Score -9.0000, Loss 0.0586, Time 1.2548
Epoch 180, Score -11.0000, Loss 0.0472, Time 1.2232
Epoch 181, Score -13.0000, Loss 0.0430, Time 1.2097
Epoch 182, Score -15.0000, Loss 0.0462, Time 1.2086
Epoch 183, Score -16.0000, Loss 0.0417, Time 1.2173
Epoch 184, Score -17.0000, Loss 0.0459, Time 1.2174
Epoch 185, Score -19.0000, Loss 0.0485, Time 1.2192
Epoch 186, Score 0.0000, Loss 0.0419, Time 1.2450
Epoch 187, Score -3.0000, Loss 0.0411, Time 1.2294
Epoch 188, Score -5.0000, Loss 0.0451, Time 1.2307
Epoch 189, Score -7.0000, Loss 0.0381, Time 1.2302
Epoch 190, Score -7.0000, Loss 0.0364, Time 1.2344
Epoch 191, Score -9.0000, Loss 0.0399, Time 1.2381
Epoch 192, Score -8.0000, Loss 0.0436, Time 1.2258
Epoch 193, Score -9.0000, Loss 0.0429, Time 1.2399
Epoch 194, Score -11.0000, Loss 0.0375, Time 1.2409
Epoch 195, Score -13.0000, Loss 0.0378, Time 1.2437
Epoch 196, Score -15.0000, Loss 0.0456, Time 1.2398
Epoch 197, Score -17.0000, Loss 0.0354, Time 1.2632
Epoch 198, Score -19.0000, Loss 0.0381, Time 1.2468
Epoch 199, Score 0.0000, Loss 0.0360, Time 1.2874
Epoch 200, Score -2.0000, Loss 0.0384, Time 1.2633
Epoch 201, Score -5.0000, Loss 0.0467, Time 1.2638
Epoch 202, Score -7.0000, Loss 0.0443, Time 1.2646
Epoch 203, Score -9.0000, Loss 0.0468, Time 1.2693
Epoch 204, Score -11.0000, Loss 0.0401, Time 1.2636
Epoch 205, Score -13.0000, Loss 0.0463, Time 1.2647
Epoch 206, Score -15.0000, Loss 0.0416, Time 1.2738
Epoch 207, Score -16.0000, Loss 0.0653, Time 1.2701
Epoch 208, Score -18.0000, Loss 0.0535, Time 1.2659
Epoch 209, Score -20.0000, Loss 0.0459, Time 1.2817
Epoch 210, Score 0.0000, Loss 0.0353, Time 1.3147
Epoch 211, Score -2.0000, Loss 0.0352, Time 1.2931
Epoch 212, Score -4.0000, Loss 0.0393, Time 1.2820
Epoch 213, Score -5.0000, Loss 0.0385, Time 1.2842
Epoch 214, Score -7.0000, Loss 0.0380, Time 1.2817
Epoch 215, Score -8.0000, Loss 0.0439, Time 1.2872
Epoch 216, Score -9.0000, Loss 0.0372, Time 1.2970
Epoch 217, Score -10.0000, Loss 0.0378, Time 1.3031
Epoch 218, Score -11.0000, Loss 0.0396, Time 1.2989
Epoch 219, Score -11.0000, Loss 0.0379, Time 1.3038
Epoch 220, Score -13.0000, Loss 0.0372, Time 1.3066
Epoch 221, Score -14.0000, Loss 0.0397, Time 1.3064
Epoch 222, Score -15.0000, Loss 0.0495, Time 1.3154
Epoch 223, Score -18.0000, Loss 0.0367, Time 1.3080
Epoch 224, Score 0.0000, Loss 0.0333, Time 1.3643
Epoch 225, Score -1.0000, Loss 0.0323, Time 1.3218
Epoch 226, Score -3.0000, Loss 0.0414, Time 1.3219
Epoch 227, Score -2.0000, Loss 0.0343, Time 1.3181
Epoch 228, Score -4.0000, Loss 0.0402, Time 1.3229
Epoch 229, Score -5.0000, Loss 0.0334, Time 1.3248
Epoch 230, Score -5.0000, Loss 0.0437, Time 1.3258
Epoch 231, Score -7.0000, Loss 0.0448, Time 1.3324
Epoch 232, Score -9.0000, Loss 0.0354, Time 1.3270
Epoch 233, Score -11.0000, Loss 0.0377, Time 1.3530
Epoch 234, Score -13.0000, Loss 0.0422, Time 1.3389
Epoch 235, Score -15.0000, Loss 0.0431, Time 1.3306
Epoch 236, Score -18.0000, Loss 0.0382, Time 1.3403
Epoch 237, Score 0.0000, Loss 0.0395, Time 1.3759
Epoch 238, Score -2.0000, Loss 0.0361, Time 1.3387
Epoch 239, Score -4.0000, Loss 0.0317, Time 1.3383
Epoch 240, Score -5.0000, Loss 0.0286, Time 1.3519
Epoch 241, Score -7.0000, Loss 0.0340, Time 1.3501
Epoch 242, Score -7.0000, Loss 0.0330, Time 1.3644
Epoch 243, Score -9.0000, Loss 0.0382, Time 1.3506
Epoch 244, Score -10.0000, Loss 0.0322, Time 1.3598
Epoch 245, Score -12.0000, Loss 0.0279, Time 1.3629
Epoch 246, Score -14.0000, Loss 0.0403, Time 1.3622
