Using GPU for training.
Epoch 99, Score 2.0000, Loss 0.0527, Time 0.9991
Epoch 100, Score 0.0000, Loss 0.0379, Time 1.0262
Epoch 101, Score 1.0000, Loss 0.0380, Time 1.0138
Epoch 102, Score 2.0000, Loss 0.0385, Time 1.0228
Epoch 103, Score 0.0000, Loss 0.0390, Time 1.0433
Epoch 104, Score 1.0000, Loss 0.0361, Time 1.0256
Epoch 105, Score 0.0000, Loss 0.0360, Time 1.0448
Epoch 106, Score 2.0000, Loss 0.0388, Time 1.0229
Epoch 107, Score 2.0000, Loss 0.0434, Time 1.0296
Epoch 108, Score 3.0000, Loss 0.0394, Time 1.0266
Epoch 109, Score 0.0000, Loss 0.0358, Time 1.0517
Epoch 110, Score 0.0000, Loss 0.0286, Time 1.0336
Epoch 111, Score 0.0000, Loss 0.0351, Time 1.0645
Epoch 112, Score 1.0000, Loss 0.0363, Time 1.0463
Epoch 113, Score 3.0000, Loss 0.0335, Time 1.0554
Epoch 114, Score 4.0000, Loss 0.0322, Time 1.0496
Epoch 115, Score 0.0000, Loss 0.0302, Time 1.0728
Epoch 116, Score 0.0000, Loss 0.0304, Time 1.0709
Epoch 117, Score 0.0000, Loss 0.0337, Time 1.0560
Epoch 118, Score 2.0000, Loss 0.0397, Time 1.0604
Epoch 119, Score 0.0000, Loss 0.0303, Time 1.0799
Epoch 120, Score 1.0000, Loss 0.0306, Time 1.0517
Epoch 121, Score 2.0000, Loss 0.0344, Time 1.0681
Epoch 122, Score 0.0000, Loss 0.0328, Time 1.0940
Epoch 123, Score 0.0000, Loss 0.0298, Time 1.0690
Epoch 124, Score 0.0000, Loss 0.0280, Time 1.0878
Epoch 125, Score 2.0000, Loss 0.0305, Time 1.0695
Epoch 126, Score 2.0000, Loss 0.0310, Time 1.0704
Epoch 127, Score 0.0000, Loss 0.0450, Time 1.0908
Epoch 128, Score 1.0000, Loss 0.0332, Time 1.0710
Epoch 129, Score 0.0000, Loss 0.0350, Time 1.0987
Epoch 130, Score 0.0000, Loss 0.0318, Time 1.0751
Epoch 131, Score 0.0000, Loss 0.0434, Time 1.1273
Epoch 132, Score 1.0000, Loss 0.0454, Time 1.0809
Epoch 133, Score 2.0000, Loss 0.0444, Time 1.0891
Epoch 134, Score 4.0000, Loss 0.0440, Time 1.0908
Epoch 135, Score 0.0000, Loss 0.0448, Time 1.1114
Epoch 136, Score 0.0000, Loss 0.0424, Time 1.0981
Epoch 137, Score 2.0000, Loss 0.0428, Time 1.0971
Epoch 138, Score 3.0000, Loss 0.0461, Time 1.0982
Epoch 139, Score 0.0000, Loss 0.0514, Time 1.1331
Epoch 140, Score 1.0000, Loss 0.0439, Time 1.1184
Epoch 141, Score 1.0000, Loss 0.0384, Time 1.1085
Epoch 142, Score 0.0000, Loss 0.0379, Time 1.1323
Epoch 143, Score 0.0000, Loss 0.0346, Time 1.1324
Epoch 144, Score 0.0000, Loss 0.0297, Time 1.1109
Epoch 145, Score 0.0000, Loss 0.0338, Time 1.1424
Epoch 146, Score 1.0000, Loss 0.0367, Time 1.1163
Epoch 147, Score 2.0000, Loss 0.0353, Time 1.1172
Epoch 148, Score 0.0000, Loss 0.0369, Time 1.1485
Epoch 149, Score 0.0000, Loss 0.0319, Time 1.1352
Epoch 150, Score 1.0000, Loss 0.0247, Time 1.1284
Epoch 151, Score 0.0000, Loss 0.0285, Time 1.1593
Epoch 152, Score 0.0000, Loss 0.0188, Time 1.1392
Epoch 153, Score 0.0000, Loss 0.0237, Time 1.1621
Epoch 154, Score 0.0000, Loss 0.0205, Time 1.1378
Epoch 155, Score 1.0000, Loss 0.0223, Time 1.1635
Epoch 156, Score 1.0000, Loss 0.0247, Time 1.1463
Epoch 157, Score 0.0000, Loss 0.0205, Time 1.1796
Epoch 158, Score 0.0000, Loss 0.0161, Time 1.1471
Epoch 159, Score 0.0000, Loss 0.0277, Time 1.1755
Epoch 160, Score 0.0000, Loss 0.0366, Time 1.1580
Epoch 161, Score 0.0000, Loss 0.0321, Time 1.1866
Epoch 162, Score 0.0000, Loss 0.0300, Time 1.1543
Epoch 163, Score 1.0000, Loss 0.0289, Time 1.1665
Epoch 164, Score 1.0000, Loss 0.0283, Time 1.1948
Epoch 165, Score 1.0000, Loss 0.0292, Time 1.1702
Epoch 166, Score 0.0000, Loss 0.0221, Time 1.1947
Epoch 167, Score 1.0000, Loss 0.0218, Time 1.1742
Epoch 168, Score 0.0000, Loss 0.0195, Time 1.2002
Epoch 169, Score 1.0000, Loss 0.0196, Time 1.1736
Epoch 170, Score 2.0000, Loss 0.0164, Time 1.1725
Epoch 171, Score 0.0000, Loss 0.0243, Time 1.2035
Epoch 172, Score 0.0000, Loss 0.0325, Time 1.1846
Epoch 173, Score 0.0000, Loss 0.0283, Time 1.1795
Epoch 174, Score 0.0000, Loss 0.0258, Time 1.2146
Epoch 175, Score 1.0000, Loss 0.0248, Time 1.1915
Epoch 176, Score 3.0000, Loss 0.0245, Time 1.2017
Epoch 177, Score 0.0000, Loss 0.0240, Time 1.2258
Epoch 178, Score 1.0000, Loss 0.0266, Time 1.1967
Epoch 179, Score 2.0000, Loss 0.0187, Time 1.1959
Epoch 180, Score 7.0000, Loss 0.0475, Time 1.2022
Epoch 181, Score 0.0000, Loss 0.0543, Time 1.2283
Epoch 182, Score 0.0000, Loss 0.0521, Time 1.2037
Epoch 183, Score 0.0000, Loss 0.0372, Time 1.2370
Epoch 184, Score 0.0000, Loss 0.0267, Time 1.2116
Epoch 185, Score 0.0000, Loss 0.0624, Time 1.2547
Epoch 186, Score 1.0000, Loss 0.0439, Time 1.2232
Epoch 187, Score 0.0000, Loss 0.0566, Time 1.2487
Epoch 188, Score 0.0000, Loss 0.0666, Time 1.2179
Epoch 189, Score 2.0000, Loss 0.0636, Time 1.2186
Epoch 190, Score 0.0000, Loss 0.0514, Time 1.2515
